Limb,Time,Value
LEFT_ARM,1625019610832000000,8641139.0
LEFT_ARM,1625019610865332968,8639161.0
LEFT_ARM,1625019610898665937,8634199.0
LEFT_ARM,1625019610931998906,8631476.0
LEFT_ARM,1625019610965331875,8627168.0
LEFT_ARM,1625019610998664843,8625703.0
LEFT_ARM,1625019611031997812,8622912.0
LEFT_ARM,1625019611065330781,8620805.0
LEFT_ARM,1625019611098663750,8619393.0
LEFT_ARM,1625019611131996718,8616808.0
LEFT_ARM,1625019611165329687,8613999.0
LEFT_ARM,1625019611198662656,8616084.0
LEFT_ARM,1625019611231995625,8612392.0
LEFT_ARM,1625019611265328593,8608457.0
LEFT_ARM,1625019611298661562,8604611.0
LEFT_ARM,1625019611331994531,8589984.0
LEFT_ARM,1625019611365327500,8570251.0
LEFT_ARM,1625019611398660468,8552005.0
LEFT_ARM,1625019611431993437,8535383.0
LEFT_ARM,1625019611465326406,8524272.0
LEFT_ARM,1625019611498659375,8511946.0
LEFT_ARM,1625019611531992343,8502341.0
LEFT_ARM,1625019611565325312,8495497.0
LEFT_ARM,1625019611598658281,8488605.0
LEFT_ARM,1625019611631991250,8481075.0
LEFT_ARM,1625019611665324218,8476777.0
LEFT_ARM,1625019611698657187,8473400.0
LEFT_ARM,1625019611731990156,8470028.0
LEFT_ARM,1625019611765323125,8467313.0
LEFT_ARM,1625019611798656093,8464056.0
LEFT_ARM,1625019611831989062,8463293.0
LEFT_ARM,1625019611865322031,8460641.0
LEFT_ARM,1625019611898655000,8456890.0
LEFT_ARM,1625019611931987968,8457241.0
LEFT_ARM,1625019611965320937,8456783.0
LEFT_ARM,1625019611998653906,8455908.0
LEFT_ARM,1625019612031986875,8453180.0
LEFT_ARM,1625019612065319843,8453212.0
LEFT_ARM,1625019612098652812,8454076.0
LEFT_ARM,1625019612131985781,8454155.0
LEFT_ARM,1625019612165318750,8453404.0
LEFT_ARM,1625019612198651718,8453260.0
LEFT_ARM,1625019612231984687,8453928.0
LEFT_ARM,1625019612265317656,8453560.0
LEFT_ARM,1625019612298650625,8453913.0
LEFT_ARM,1625019612331983593,8456223.0
LEFT_ARM,1625019612365316562,8457777.0
LEFT_ARM,1625019612398649531,8459095.0
LEFT_ARM,1625019612431982500,8459301.0
LEFT_ARM,1625019612465315468,8452081.0
LEFT_ARM,1625019612498648437,8437345.0
LEFT_ARM,1625019612531981406,8425578.0
LEFT_ARM,1625019612565314375,8413369.0
LEFT_ARM,1625019612598647343,8403079.0
LEFT_ARM,1625019612631980312,8396453.0
LEFT_ARM,1625019612665313281,8389268.0
LEFT_ARM,1625019612698646250,8385092.5
LEFT_ARM,1625019612731979218,8383972.0
LEFT_ARM,1625019612765312187,8381742.5
LEFT_ARM,1625019612798645156,8378534.0
LEFT_ARM,1625019612831978125,8376084.0
LEFT_ARM,1625019612865311093,8375073.5
LEFT_ARM,1625019612898644062,8374016.0
LEFT_ARM,1625019612931977031,8371930.5
LEFT_ARM,1625019612965310000,8370530.0
LEFT_ARM,1625019612998642968,8369740.5
LEFT_ARM,1625019613031975937,8369779.5
LEFT_ARM,1625019613065308906,8369984.0
LEFT_ARM,1625019613098641875,8368744.0
LEFT_ARM,1625019613131974843,8366916.0
LEFT_ARM,1625019613165307812,8369457.5
LEFT_ARM,1625019613198640781,8370349.5
LEFT_ARM,1625019613231973750,8372172.0
LEFT_ARM,1625019613265306718,8371526.0
LEFT_ARM,1625019613298639687,8371386.5
LEFT_ARM,1625019613331972656,8373368.0
LEFT_ARM,1625019613365305625,8371980.0
LEFT_ARM,1625019613398638593,8373461.5
LEFT_ARM,1625019613431971562,8376327.5
LEFT_ARM,1625019613465304531,8378630.0
LEFT_ARM,1625019613498637500,8378562.5
LEFT_ARM,1625019613531970468,8380630.0
LEFT_ARM,1625019613565303437,8383018.0
LEFT_ARM,1625019613598636406,8384018.5
LEFT_ARM,1625019613631969375,8379960.0
LEFT_ARM,1625019613665302343,8367450.5
LEFT_ARM,1625019613698635312,8355793.5
LEFT_ARM,1625019613731968281,8346777.5
LEFT_ARM,1625019613765301250,8338852.5
LEFT_ARM,1625019613798634218,8333194.5
LEFT_ARM,1625019613831967187,8326391.5
LEFT_ARM,1625019613865300156,8322880.5
LEFT_ARM,1625019613898633125,8324845.5
LEFT_ARM,1625019613931966093,8322409.5
LEFT_ARM,1625019613965299062,8317950.0
LEFT_ARM,1625019613998632031,8316449.5
LEFT_ARM,1625019614031965000,8316713.5
LEFT_ARM,1625019614065297968,8316352.0
LEFT_ARM,1625019614098630937,8315113.5
LEFT_ARM,1625019614131963906,8313588.5
LEFT_ARM,1625019614165296875,8312812.0
LEFT_ARM,1625019614198629843,8313239.5
LEFT_ARM,1625019614231962812,8313974.0
LEFT_ARM,1625019614265295781,8315280.0
LEFT_ARM,1625019614298628750,8314827.5
LEFT_ARM,1625019614331961718,8315033.5
LEFT_ARM,1625019614365294687,8315067.5
LEFT_ARM,1625019614398627656,8315905.5
LEFT_ARM,1625019614431960625,8315374.5
LEFT_ARM,1625019614465293593,8316670.0
LEFT_ARM,1625019614498626562,8317478.5
LEFT_ARM,1625019614531959531,8317404.0
LEFT_ARM,1625019614565292500,8317398.0
LEFT_ARM,1625019614598625468,8318486.5
LEFT_ARM,1625019614631958437,8319373.5
LEFT_ARM,1625019614665291406,8320970.5
LEFT_ARM,1625019614698624375,8321720.0
LEFT_ARM,1625019614731957343,8320281.5
LEFT_ARM,1625019614765290312,8313874.0
LEFT_ARM,1625019614798623281,8303060.5
LEFT_ARM,1625019614831956250,8293941.5
LEFT_ARM,1625019614865289218,8284344.0
LEFT_ARM,1625019614898622187,8278012.0
LEFT_ARM,1625019614931955156,8273170.0
LEFT_ARM,1625019614965288125,8268130.0
LEFT_ARM,1625019614998621093,8263312.0
LEFT_ARM,1625019615031954062,8264510.5
LEFT_ARM,1625019615065287031,8262871.5
LEFT_ARM,1625019615098620000,8259725.5
LEFT_ARM,1625019615131952968,8257912.0
LEFT_ARM,1625019615165285937,8257601.5
LEFT_ARM,1625019615198618906,8255802.5
LEFT_ARM,1625019615231951875,8256351.5
LEFT_ARM,1625019615265284843,8255832.0
LEFT_ARM,1625019615298617812,8253954.5
LEFT_ARM,1625019615331950781,8255234.5
LEFT_ARM,1625019615365283750,8254153.5
LEFT_ARM,1625019615398616718,8254038.5
LEFT_ARM,1625019615431949687,8255356.5
LEFT_ARM,1625019615465282656,8258458.5
LEFT_ARM,1625019615498615625,8257772.5
LEFT_ARM,1625019615531948593,8256036.0
LEFT_ARM,1625019615565281562,8258705.5
LEFT_ARM,1625019615598614531,8258948.0
LEFT_ARM,1625019615631947500,8261995.5
LEFT_ARM,1625019615665280468,8262741.5
LEFT_ARM,1625019615698613437,8261636.5
LEFT_ARM,1625019615731946406,8263726.5
LEFT_ARM,1625019615765279375,8265209.5
LEFT_ARM,1625019615798612343,8265864.0
LEFT_ARM,1625019615831945312,8267846.5
LEFT_ARM,1625019615865278281,8269980.0
LEFT_ARM,1625019615898611250,8270576.0
LEFT_ARM,1625019615931944218,8264518.0
LEFT_ARM,1625019615965277187,8256365.5
LEFT_ARM,1625019615998610156,8248090.5
LEFT_ARM,1625019616031943125,8239734.5
LEFT_ARM,1625019616065276093,8234877.5
LEFT_ARM,1625019616098609062,8227635.5
LEFT_ARM,1625019616131942031,8225061.5
LEFT_ARM,1625019616165275000,8223253.5
LEFT_ARM,1625019616198607968,8219686.5
LEFT_ARM,1625019616231940937,8219640.0
LEFT_ARM,1625019616265273906,8219645.5
LEFT_ARM,1625019616298606875,8217265.5
LEFT_ARM,1625019616331939843,8217804.5
LEFT_ARM,1625019616365272812,8217576.0
LEFT_ARM,1625019616398605781,8217418.0
LEFT_ARM,1625019616431938750,8217004.0
LEFT_ARM,1625019616465271718,8216426.0
LEFT_ARM,1625019616498604687,8216626.5
LEFT_ARM,1625019616531937656,8217609.5
LEFT_ARM,1625019616565270625,8217812.5
LEFT_ARM,1625019616598603593,8218284.0
LEFT_ARM,1625019616631936562,8218549.5
LEFT_ARM,1625019616665269531,8220382.5
LEFT_ARM,1625019616698602500,8221534.5
LEFT_ARM,1625019616731935468,8221397.5
LEFT_ARM,1625019616765268437,8222532.0
LEFT_ARM,1625019616798601406,8222177.5
LEFT_ARM,1625019616831934375,8224012.5
LEFT_ARM,1625019616865267343,8226636.5
LEFT_ARM,1625019616898600312,8226751.5
LEFT_ARM,1625019616931933281,8225170.5
LEFT_ARM,1625019616965266250,8226262.0
LEFT_ARM,1625019616998599218,8229113.5
LEFT_ARM,1625019617031932187,8230520.5
LEFT_ARM,1625019617065265156,8229058.5
LEFT_ARM,1625019617098598125,8229542.5
LEFT_ARM,1625019617131931093,8226159.5
LEFT_ARM,1625019617165264062,8217567.5
LEFT_ARM,1625019617198597031,8205786.0
LEFT_ARM,1625019617231930000,8199062.5
LEFT_ARM,1625019617265262968,8192822.0
LEFT_ARM,1625019617298595937,8189223.5
LEFT_ARM,1625019617331928906,8184988.5
LEFT_ARM,1625019617365261875,8180246.5
LEFT_ARM,1625019617398594843,8179356.0
LEFT_ARM,1625019617431927812,8178494.0
LEFT_ARM,1625019617465260781,8175708.0
LEFT_ARM,1625019617498593750,8176373.5
LEFT_ARM,1625019617531926718,8174470.5
LEFT_ARM,1625019617565259687,8173324.0
LEFT_ARM,1625019617598592656,8172329.5
LEFT_ARM,1625019617631925625,8171580.0
LEFT_ARM,1625019617665258593,8172022.5
LEFT_ARM,1625019617698591562,8172589.5
LEFT_ARM,1625019617731924531,8173344.5
LEFT_ARM,1625019617765257500,8171236.0
LEFT_ARM,1625019617798590468,8172146.5
LEFT_ARM,1625019617831923437,8172439.5
LEFT_ARM,1625019617865256406,8172734.0
LEFT_ARM,1625019617898589375,8175556.0
LEFT_ARM,1625019617931922343,8175598.0
LEFT_ARM,1625019617965255312,8175544.5
LEFT_ARM,1625019617998588281,8176618.0
LEFT_ARM,1625019618031921250,8178524.0
LEFT_ARM,1625019618065254218,8179036.0
LEFT_ARM,1625019618098587187,8180447.5
LEFT_ARM,1625019618131920156,8181966.5
LEFT_ARM,1625019618165253125,8182112.0
LEFT_ARM,1625019618198586093,8183289.5
LEFT_ARM,1625019618231919062,8183185.5
LEFT_ARM,1625019618265252031,8182674.0
LEFT_ARM,1625019618298585000,8178689.5
LEFT_ARM,1625019618331917968,8170596.0
LEFT_ARM,1625019618365250937,8160696.5
LEFT_ARM,1625019618398583906,8154960.0
LEFT_ARM,1625019618431916875,8150028.0
LEFT_ARM,1625019618465249843,8146396.5
LEFT_ARM,1625019618498582812,8143050.0
LEFT_ARM,1625019618531915781,8139182.0
LEFT_ARM,1625019618565248750,8138126.0
LEFT_ARM,1625019618598581718,8138743.5
LEFT_ARM,1625019618631914687,8136040.5
LEFT_ARM,1625019618665247656,8135689.5
LEFT_ARM,1625019618698580625,8134526.5
LEFT_ARM,1625019618731913593,8134725.5
