Limb,Time,Value
RIGHT_ARM,1625020436616000000,1.3836543E7
RIGHT_ARM,1625020436649332969,1.3845179E7
RIGHT_ARM,1625020436682665938,1.3855499E7
RIGHT_ARM,1625020436715998907,1.3867403E7
RIGHT_ARM,1625020436749331875,1.3875169E7
RIGHT_ARM,1625020436782664844,1.3871095E7
RIGHT_ARM,1625020436815997813,1.3815259E7
RIGHT_ARM,1625020436849330782,1.3737635E7
RIGHT_ARM,1625020436882663750,1.3686469E7
RIGHT_ARM,1625020436915996719,1.3650203E7
RIGHT_ARM,1625020436949329688,1.3629863E7
RIGHT_ARM,1625020436982662657,1.3618299E7
RIGHT_ARM,1625020437015995625,1.3621527E7
RIGHT_ARM,1625020437049328594,1.3632024E7
RIGHT_ARM,1625020437082661563,1.3639039E7
RIGHT_ARM,1625020437115994532,1.3642616E7
RIGHT_ARM,1625020437149327500,1.3642728E7
RIGHT_ARM,1625020437182660469,1.3645339E7
RIGHT_ARM,1625020437215993438,1.3647785E7
RIGHT_ARM,1625020437249326407,1.3656643E7
RIGHT_ARM,1625020437282659375,1.3669181E7
RIGHT_ARM,1625020437315992344,1.3680183E7
RIGHT_ARM,1625020437349325313,1.3687703E7
RIGHT_ARM,1625020437382658282,1.3698257E7
RIGHT_ARM,1625020437415991250,1.3710097E7
RIGHT_ARM,1625020437449324219,1.3719892E7
RIGHT_ARM,1625020437482657188,1.373158E7
RIGHT_ARM,1625020437515990157,1.3741193E7
RIGHT_ARM,1625020437549323125,1.3751567E7
RIGHT_ARM,1625020437582656094,1.3758844E7
RIGHT_ARM,1625020437615989063,1.3768519E7
RIGHT_ARM,1625020437649322032,1.3778801E7
RIGHT_ARM,1625020437682655000,1.3791579E7
RIGHT_ARM,1625020437715987969,1.3799536E7
RIGHT_ARM,1625020437749320938,1.3809791E7
RIGHT_ARM,1625020437782653907,1.3819445E7
RIGHT_ARM,1625020437815986875,1.3827392E7
RIGHT_ARM,1625020437849319844,1.3839672E7
RIGHT_ARM,1625020437882652813,1.3847244E7
RIGHT_ARM,1625020437915985782,1.3854131E7
RIGHT_ARM,1625020437949318750,1.3827852E7
RIGHT_ARM,1625020437982651719,1.3750313E7
RIGHT_ARM,1625020438015984688,1.3681615E7
RIGHT_ARM,1625020438049317657,1.3633431E7
RIGHT_ARM,1625020438082650625,1.3602671E7
RIGHT_ARM,1625020438115983594,1.3581903E7
RIGHT_ARM,1625020438149316563,1.3570865E7
RIGHT_ARM,1625020438182649532,1.3575835E7
RIGHT_ARM,1625020438215982500,1.3583899E7
RIGHT_ARM,1625020438249315469,1.3587977E7
RIGHT_ARM,1625020438282648438,1.3585624E7
RIGHT_ARM,1625020438315981407,1.3586981E7
RIGHT_ARM,1625020438349314375,1.3591963E7
RIGHT_ARM,1625020438382647344,1.3600133E7
RIGHT_ARM,1625020438415980313,1.3605579E7
RIGHT_ARM,1625020438449313282,1.3614523E7
