Limb,Time,Value
LEFT_ARM,1625020721618000000,1.6697023E7
LEFT_ARM,1625020721651332969,1.671036E7
LEFT_ARM,1625020721684665938,1.6726584E7
LEFT_ARM,1625020721717998906,1.6747073E7
LEFT_ARM,1625020721751331875,1.6762219E7
LEFT_ARM,1625020721784664844,1.6778246E7
LEFT_ARM,1625020721817997813,1.6794392E7
LEFT_ARM,1625020721851330781,1.6811288E7
LEFT_ARM,1625020721884663750,1.6830586E7
LEFT_ARM,1625020721917996719,1.684853E7
LEFT_ARM,1625020721951329688,1.6866958E7
LEFT_ARM,1625020721984662656,1.6880232E7
LEFT_ARM,1625020722017995625,1.690549E7
LEFT_ARM,1625020722051328594,1.6935102E7
LEFT_ARM,1625020722084661563,1.6949978E7
LEFT_ARM,1625020722117994531,1.6930818E7
LEFT_ARM,1625020722151327500,1.6877792E7
LEFT_ARM,1625020722184660469,1.6805994E7
LEFT_ARM,1625020722217993438,1.6747403E7
LEFT_ARM,1625020722251326406,1.6707251E7
LEFT_ARM,1625020722284659375,1.6671231E7
LEFT_ARM,1625020722317992344,1.6651589E7
LEFT_ARM,1625020722351325313,1.6639003E7
LEFT_ARM,1625020722384658281,1.6640353E7
LEFT_ARM,1625020722417991250,1.6651507E7
LEFT_ARM,1625020722451324219,1.6662967E7
LEFT_ARM,1625020722484657188,1.6680563E7
LEFT_ARM,1625020722517990156,1.6708247E7
LEFT_ARM,1625020722551323125,1.6736932E7
LEFT_ARM,1625020722584656094,1.6775787E7
LEFT_ARM,1625020722617989063,1.6817962E7
LEFT_ARM,1625020722651322031,1.6853662E7
LEFT_ARM,1625020722684655000,1.6879344E7
LEFT_ARM,1625020722717987969,1.690178E7
LEFT_ARM,1625020722751320938,1.692179E7
LEFT_ARM,1625020722784653906,1.6936944E7
LEFT_ARM,1625020722817986875,1.6955412E7
LEFT_ARM,1625020722851319844,1.6984178E7
LEFT_ARM,1625020722884652813,1.7005106E7
LEFT_ARM,1625020722917985781,1.70121E7
LEFT_ARM,1625020722951318750,1.7030766E7
LEFT_ARM,1625020722984651719,1.7065072E7
LEFT_ARM,1625020723017984688,1.7090162E7
LEFT_ARM,1625020723051317656,1.710077E7
LEFT_ARM,1625020723084650625,1.7113008E7
LEFT_ARM,1625020723117983594,1.713385E7
LEFT_ARM,1625020723151316563,1.7146678E7
LEFT_ARM,1625020723184649531,1.7161808E7
LEFT_ARM,1625020723217982500,1.7178886E7
LEFT_ARM,1625020723251315469,1.7184534E7
LEFT_ARM,1625020723284648438,1.7161118E7
LEFT_ARM,1625020723317981406,1.7102226E7
LEFT_ARM,1625020723351314375,1.7016222E7
LEFT_ARM,1625020723384647344,1.6934136E7
LEFT_ARM,1625020723417980313,1.686511E7
LEFT_ARM,1625020723451313281,1.6803318E7
LEFT_ARM,1625020723484646250,1.6746293E7
LEFT_ARM,1625020723517979219,1.6687941E7
LEFT_ARM,1625020723551312188,1.6647431E7
LEFT_ARM,1625020723584645156,1.6630203E7
LEFT_ARM,1625020723617978125,1.6614413E7
LEFT_ARM,1625020723651311094,1.6592187E7
LEFT_ARM,1625020723684644063,1.6566709E7
LEFT_ARM,1625020723717977031,1.6556105E7
LEFT_ARM,1625020723751310000,1.6547633E7
LEFT_ARM,1625020723784642969,1.6545448E7
LEFT_ARM,1625020723817975938,1.6542249E7
LEFT_ARM,1625020723851308906,1.6544877E7
LEFT_ARM,1625020723884641875,1.6548827E7
LEFT_ARM,1625020723917974844,1.6553452E7
LEFT_ARM,1625020723951307813,1.6561736E7
LEFT_ARM,1625020723984640781,1.6569947E7
LEFT_ARM,1625020724017973750,1.6574384E7
LEFT_ARM,1625020724051306719,1.65799E7
LEFT_ARM,1625020724084639688,1.6587915E7
LEFT_ARM,1625020724117972656,1.6598079E7
LEFT_ARM,1625020724151305625,1.6602752E7
LEFT_ARM,1625020724184638594,1.6615427E7
LEFT_ARM,1625020724217971563,1.6629921E7
LEFT_ARM,1625020724251304531,1.6641081E7
LEFT_ARM,1625020724284637500,1.6655679E7
LEFT_ARM,1625020724317970469,1.667134E7
LEFT_ARM,1625020724351303438,1.6690309E7
LEFT_ARM,1625020724384636406,1.6711339E7
LEFT_ARM,1625020724417969375,1.6732376E7
LEFT_ARM,1625020724451302344,1.6748821E7
LEFT_ARM,1625020724484635313,1.6746397E7
LEFT_ARM,1625020724517968281,1.6696149E7
LEFT_ARM,1625020724551301250,1.6615796E7
LEFT_ARM,1625020724584634219,1.6521911E7
LEFT_ARM,1625020724617967188,1.6453743E7
LEFT_ARM,1625020724651300156,1.6396919E7
LEFT_ARM,1625020724684633125,1.6334279E7
LEFT_ARM,1625020724717966094,1.6268316E7
LEFT_ARM,1625020724751299063,1.6211561E7
LEFT_ARM,1625020724784632031,1.6190667E7
LEFT_ARM,1625020724817965000,1.6200993E7
LEFT_ARM,1625020724851297969,1.6226725E7
LEFT_ARM,1625020724884630938,1.6258879E7
LEFT_ARM,1625020724917963906,1.6300736E7
LEFT_ARM,1625020724951296875,1.6342524E7
LEFT_ARM,1625020724984629844,1.6383751E7
LEFT_ARM,1625020725017962813,1.6419576E7
