Limb,Time,Value
LEFT_ARM,1625021147231000000,1.6834418E7
LEFT_ARM,1625021147264332969,1.6771177E7
LEFT_ARM,1625021147297665937,1.6710785E7
LEFT_ARM,1625021147330998906,1.6653401E7
LEFT_ARM,1625021147364331875,1.6605091E7
LEFT_ARM,1625021147397664844,1.657302E7
LEFT_ARM,1625021147430997812,1.6550197E7
LEFT_ARM,1625021147464330781,1.6533752E7
LEFT_ARM,1625021147497663750,1.6520527E7
LEFT_ARM,1625021147530996719,1.6498253E7
LEFT_ARM,1625021147564329687,1.6473747E7
LEFT_ARM,1625021147597662656,1.6472063E7
LEFT_ARM,1625021147630995625,1.6479189E7
LEFT_ARM,1625021147664328594,1.6485729E7
LEFT_ARM,1625021147697661562,1.6484659E7
LEFT_ARM,1625021147730994531,1.6487288E7
LEFT_ARM,1625021147764327500,1.6496765E7
LEFT_ARM,1625021147797660469,1.6505045E7
LEFT_ARM,1625021147830993437,1.6511351E7
LEFT_ARM,1625021147864326406,1.6517679E7
LEFT_ARM,1625021147897659375,1.6523133E7
LEFT_ARM,1625021147930992344,1.6539455E7
LEFT_ARM,1625021147964325312,1.656114E7
LEFT_ARM,1625021147997658281,1.6576603E7
LEFT_ARM,1625021148030991250,1.6588137E7
LEFT_ARM,1625021148064324219,1.6599008E7
LEFT_ARM,1625021148097657187,1.66064E7
LEFT_ARM,1625021148130990156,1.6611648E7
LEFT_ARM,1625021148164323125,1.6632333E7
LEFT_ARM,1625021148197656094,1.6650627E7
LEFT_ARM,1625021148230989062,1.6675015E7
LEFT_ARM,1625021148264322031,1.6684124E7
LEFT_ARM,1625021148297655000,1.6677536E7
LEFT_ARM,1625021148330987969,1.662286E7
LEFT_ARM,1625021148364320937,1.6543531E7
LEFT_ARM,1625021148397653906,1.6469203E7
LEFT_ARM,1625021148430986875,1.6394808E7
LEFT_ARM,1625021148464319844,1.633554E7
LEFT_ARM,1625021148497652812,1.6284308E7
LEFT_ARM,1625021148530985781,1.6235093E7
LEFT_ARM,1625021148564318750,1.6195032E7
LEFT_ARM,1625021148597651719,1.6184068E7
LEFT_ARM,1625021148630984687,1.6177963E7
LEFT_ARM,1625021148664317656,1.6159583E7
LEFT_ARM,1625021148697650625,1.6135537E7
LEFT_ARM,1625021148730983594,1.6112851E7
LEFT_ARM,1625021148764316562,1.6096416E7
LEFT_ARM,1625021148797649531,1.6088321E7
LEFT_ARM,1625021148830982500,1.6078377E7
LEFT_ARM,1625021148864315469,1.6077584E7
LEFT_ARM,1625021148897648437,1.6078588E7
LEFT_ARM,1625021148930981406,1.6073096E7
LEFT_ARM,1625021148964314375,1.6067549E7
LEFT_ARM,1625021148997647344,1.6065555E7
LEFT_ARM,1625021149030980312,1.6068112E7
LEFT_ARM,1625021149064313281,1.6071865E7
LEFT_ARM,1625021149097646250,1.6073548E7
LEFT_ARM,1625021149130979219,1.606868E7
LEFT_ARM,1625021149164312187,1.6072475E7
LEFT_ARM,1625021149197645156,1.6090515E7
LEFT_ARM,1625021149230978125,1.6111259E7
LEFT_ARM,1625021149264311094,1.6127079E7
LEFT_ARM,1625021149297644062,1.6141208E7
LEFT_ARM,1625021149330977031,1.6152241E7
LEFT_ARM,1625021149364310000,1.6176277E7
LEFT_ARM,1625021149397642969,1.6193003E7
LEFT_ARM,1625021149430975937,1.620718E7
LEFT_ARM,1625021149464308906,1.6209144E7
LEFT_ARM,1625021149497641875,1.6172901E7
LEFT_ARM,1625021149530974844,1.6107496E7
LEFT_ARM,1625021149564307812,1.6024411E7
LEFT_ARM,1625021149597640781,1.5955623E7
LEFT_ARM,1625021149630973750,1.5896925E7
LEFT_ARM,1625021149664306719,1.5841793E7
LEFT_ARM,1625021149697639687,1.579434E7
LEFT_ARM,1625021149730972656,1.5751988E7
LEFT_ARM,1625021149764305625,1.572948E7
LEFT_ARM,1625021149797638594,1.5721573E7
LEFT_ARM,1625021149830971562,1.5704131E7
LEFT_ARM,1625021149864304531,1.5689992E7
LEFT_ARM,1625021149897637500,1.5686201E7
LEFT_ARM,1625021149930970469,1.5682473E7
LEFT_ARM,1625021149964303437,1.5681649E7
LEFT_ARM,1625021149997636406,1.5687019E7
LEFT_ARM,1625021150030969375,1.5697525E7
LEFT_ARM,1625021150064302344,1.5707949E7
LEFT_ARM,1625021150097635312,1.5715901E7
LEFT_ARM,1625021150130968281,1.5727879E7
LEFT_ARM,1625021150164301250,1.573526E7
LEFT_ARM,1625021150197634219,1.5736624E7
LEFT_ARM,1625021150230967187,1.5748492E7
LEFT_ARM,1625021150264300156,1.5759648E7
LEFT_ARM,1625021150297633125,1.5775393E7
LEFT_ARM,1625021150330966094,1.5793797E7
LEFT_ARM,1625021150364299062,1.5808511E7
LEFT_ARM,1625021150397632031,1.5827397E7
LEFT_ARM,1625021150430965000,1.5850608E7
LEFT_ARM,1625021150464297969,1.5875565E7
LEFT_ARM,1625021150497630937,1.5897739E7
LEFT_ARM,1625021150530963906,1.5918141E7
LEFT_ARM,1625021150564296875,1.5940048E7
LEFT_ARM,1625021150597629844,1.5937867E7
LEFT_ARM,1625021150630962812,1.5891025E7
LEFT_ARM,1625021150664295781,1.5822843E7
LEFT_ARM,1625021150697628750,1.5763283E7
LEFT_ARM,1625021150730961719,1.5713832E7
LEFT_ARM,1625021150764294687,1.5678863E7
LEFT_ARM,1625021150797627656,1.5645981E7
LEFT_ARM,1625021150830960625,1.562234E7
LEFT_ARM,1625021150864293594,1.5607219E7
LEFT_ARM,1625021150897626562,1.5609829E7
LEFT_ARM,1625021150930959531,1.5606017E7
LEFT_ARM,1625021150964292500,1.5602263E7
LEFT_ARM,1625021150997625469,1.5603435E7
LEFT_ARM,1625021151030958437,1.5612633E7
LEFT_ARM,1625021151064291406,1.5623836E7
LEFT_ARM,1625021151097624375,1.5635952E7
LEFT_ARM,1625021151130957344,1.5642629E7
LEFT_ARM,1625021151164290312,1.5649188E7
LEFT_ARM,1625021151197623281,1.5665528E7
LEFT_ARM,1625021151230956250,1.5687872E7
LEFT_ARM,1625021151264289219,1.5705944E7
LEFT_ARM,1625021151297622187,1.5720769E7
LEFT_ARM,1625021151330955156,1.5731968E7
LEFT_ARM,1625021151364288125,1.5744348E7
LEFT_ARM,1625021151397621094,1.5760527E7
LEFT_ARM,1625021151430954062,1.5783101E7
LEFT_ARM,1625021151464287031,1.5806857E7
LEFT_ARM,1625021151497620000,1.5827715E7
LEFT_ARM,1625021151530952969,1.5843043E7
LEFT_ARM,1625021151564285937,1.5854019E7
LEFT_ARM,1625021151597618906,1.5866064E7
LEFT_ARM,1625021151630951875,1.5884995E7
LEFT_ARM,1625021151664284844,1.5904443E7
LEFT_ARM,1625021151697617812,1.5921657E7
LEFT_ARM,1625021151730950781,1.5927511E7
LEFT_ARM,1625021151764283750,1.5897348E7
LEFT_ARM,1625021151797616719,1.5833819E7
LEFT_ARM,1625021151830949687,1.5764831E7
LEFT_ARM,1625021151864282656,1.570596E7
LEFT_ARM,1625021151897615625,1.5657215E7
LEFT_ARM,1625021151930948594,1.5612373E7
LEFT_ARM,1625021151964281562,1.5579823E7
LEFT_ARM,1625021151997614531,1.5554168E7
LEFT_ARM,1625021152030947500,1.5550949E7
LEFT_ARM,1625021152064280469,1.5546639E7
LEFT_ARM,1625021152097613437,1.5544193E7
LEFT_ARM,1625021152130946406,1.5542331E7
LEFT_ARM,1625021152164279375,1.5541911E7
LEFT_ARM,1625021152197612344,1.5544375E7
LEFT_ARM,1625021152230945312,1.5549072E7
LEFT_ARM,1625021152264278281,1.5563865E7
LEFT_ARM,1625021152297611250,1.5575563E7
LEFT_ARM,1625021152330944219,1.5583552E7
LEFT_ARM,1625021152364277187,1.5596132E7
LEFT_ARM,1625021152397610156,1.5612191E7
LEFT_ARM,1625021152430943125,1.5626053E7
LEFT_ARM,1625021152464276094,1.5642481E7
LEFT_ARM,1625021152497609062,1.5664033E7
LEFT_ARM,1625021152530942031,1.5681059E7
LEFT_ARM,1625021152564275000,1.5705581E7
LEFT_ARM,1625021152597607969,1.5725628E7
LEFT_ARM,1625021152630940937,1.5745445E7
LEFT_ARM,1625021152664273906,1.5766841E7
LEFT_ARM,1625021152697606875,1.5791133E7
LEFT_ARM,1625021152730939844,1.5810399E7
LEFT_ARM,1625021152764272812,1.583384E7
LEFT_ARM,1625021152797605781,1.5860379E7
LEFT_ARM,1625021152830938750,1.5886979E7
