Limb,Time,Value
RIGHT_ARM,1624916895660000000,2.2149606E7
RIGHT_ARM,1624916895693332969,2.2187264E7
RIGHT_ARM,1624916895726665938,2.2230802E7
RIGHT_ARM,1624916895759998907,2.2278624E7
RIGHT_ARM,1624916895793331875,2.2286698E7
RIGHT_ARM,1624916895826664844,2.221707E7
RIGHT_ARM,1624916895859997813,2.2094596E7
RIGHT_ARM,1624916895893330782,2.198723E7
RIGHT_ARM,1624916895926663750,2.190332E7
RIGHT_ARM,1624916895959996719,2.1825452E7
RIGHT_ARM,1624916895993329688,2.1752688E7
RIGHT_ARM,1624916896026662657,2.168654E7
RIGHT_ARM,1624916896059995625,2.1628958E7
RIGHT_ARM,1624916896093328594,2.1611278E7
RIGHT_ARM,1624916896126661563,2.1610526E7
RIGHT_ARM,1624916896159994532,2.1600788E7
RIGHT_ARM,1624916896193327500,2.1601936E7
RIGHT_ARM,1624916896226660469,2.160377E7
RIGHT_ARM,1624916896259993438,2.1614878E7
RIGHT_ARM,1624916896293326407,2.1628738E7
RIGHT_ARM,1624916896326659375,2.1648528E7
RIGHT_ARM,1624916896359992344,2.1677802E7
RIGHT_ARM,1624916896393325313,2.1701616E7
RIGHT_ARM,1624916896426658282,2.1734638E7
RIGHT_ARM,1624916896459991250,2.1764866E7
RIGHT_ARM,1624916896493324219,2.1797498E7
RIGHT_ARM,1624916896526657188,2.1832552E7
RIGHT_ARM,1624916896559990157,2.1866758E7
RIGHT_ARM,1624916896593323125,2.190479E7
RIGHT_ARM,1624916896626656094,2.1942982E7
RIGHT_ARM,1624916896659989063,2.1988958E7
RIGHT_ARM,1624916896693322032,2.2021894E7
RIGHT_ARM,1624916896726655000,2.206239E7
RIGHT_ARM,1624916896759987969,2.2100368E7
RIGHT_ARM,1624916896793320938,2.2144186E7
RIGHT_ARM,1624916896826653907,2.218525E7
RIGHT_ARM,1624916896859986875,2.222227E7
RIGHT_ARM,1624916896893319844,2.2246008E7
RIGHT_ARM,1624916896926652813,2.2191646E7
RIGHT_ARM,1624916896959985782,2.2077266E7
RIGHT_ARM,1624916896993318750,2.1967794E7
RIGHT_ARM,1624916897026651719,2.1886724E7
RIGHT_ARM,1624916897059984688,2.1821282E7
RIGHT_ARM,1624916897093317657,2.175476E7
RIGHT_ARM,1624916897126650625,2.1701666E7
RIGHT_ARM,1624916897159983594,2.1655606E7
RIGHT_ARM,1624916897193316563,2.164372E7
RIGHT_ARM,1624916897226649532,2.1643392E7
RIGHT_ARM,1624916897259982500,2.163855E7
RIGHT_ARM,1624916897293315469,2.1636314E7
RIGHT_ARM,1624916897326648438,2.164341E7
RIGHT_ARM,1624916897359981407,2.165163E7
RIGHT_ARM,1624916897393314375,2.1666696E7
RIGHT_ARM,1624916897426647344,2.1691006E7
RIGHT_ARM,1624916897459980313,2.1715068E7
RIGHT_ARM,1624916897493313282,2.173593E7
RIGHT_ARM,1624916897526646250,2.1767108E7
