Limb,Time,Value
RIGHT_ARM,1624917269867000000,1.7012016E7
RIGHT_ARM,1624917269900332969,1.7001584E7
RIGHT_ARM,1624917269933665937,1.695903E7
RIGHT_ARM,1624917269966998906,1.689009E7
RIGHT_ARM,1624917270000331875,1.6820028E7
RIGHT_ARM,1624917270033664844,1.6758992E7
RIGHT_ARM,1624917270066997812,1.6699696E7
RIGHT_ARM,1624917270100330781,1.6639265E7
RIGHT_ARM,1624917270133663750,1.6582173E7
RIGHT_ARM,1624917270166996719,1.6540779E7
RIGHT_ARM,1624917270200329687,1.6519516E7
RIGHT_ARM,1624917270233662656,1.6509712E7
RIGHT_ARM,1624917270266995625,1.6500324E7
RIGHT_ARM,1624917270300328594,1.6493315E7
RIGHT_ARM,1624917270333661562,1.6495015E7
RIGHT_ARM,1624917270366994531,1.6499301E7
RIGHT_ARM,1624917270400327500,1.6497083E7
RIGHT_ARM,1624917270433660469,1.6507405E7
RIGHT_ARM,1624917270466993437,1.6520968E7
RIGHT_ARM,1624917270500326406,1.6535575E7
RIGHT_ARM,1624917270533659375,1.65542E7
RIGHT_ARM,1624917270566992344,1.6574377E7
RIGHT_ARM,1624917270600325312,1.6585896E7
RIGHT_ARM,1624917270633658281,1.6606345E7
RIGHT_ARM,1624917270666991250,1.6623852E7
RIGHT_ARM,1624917270700324219,1.6639553E7
RIGHT_ARM,1624917270733657187,1.6659496E7
RIGHT_ARM,1624917270766990156,1.667946E7
RIGHT_ARM,1624917270800323125,1.6704429E7
RIGHT_ARM,1624917270833656094,1.6728919E7
RIGHT_ARM,1624917270866989062,1.6747155E7
RIGHT_ARM,1624917270900322031,1.6767377E7
RIGHT_ARM,1624917270933655000,1.6790824E7
RIGHT_ARM,1624917270966987969,1.681857E7
RIGHT_ARM,1624917271000320937,1.6846318E7
RIGHT_ARM,1624917271033653906,1.6865738E7
RIGHT_ARM,1624917271066986875,1.6854972E7
RIGHT_ARM,1624917271100319844,1.680419E7
RIGHT_ARM,1624917271133652812,1.6743968E7
RIGHT_ARM,1624917271166985781,1.6696744E7
RIGHT_ARM,1624917271200318750,1.6657728E7
RIGHT_ARM,1624917271233651719,1.6607547E7
RIGHT_ARM,1624917271266984687,1.6561917E7
RIGHT_ARM,1624917271300317656,1.6522363E7
RIGHT_ARM,1624917271333650625,1.6498039E7
RIGHT_ARM,1624917271366983594,1.6490133E7
RIGHT_ARM,1624917271400316562,1.6488088E7
RIGHT_ARM,1624917271433649531,1.6489639E7
RIGHT_ARM,1624917271466982500,1.6487477E7
RIGHT_ARM,1624917271500315469,1.6494089E7
RIGHT_ARM,1624917271533648437,1.6499288E7
RIGHT_ARM,1624917271566981406,1.6510664E7
RIGHT_ARM,1624917271600314375,1.6521492E7
RIGHT_ARM,1624917271633647344,1.6539385E7
RIGHT_ARM,1624917271666980312,1.6554803E7
RIGHT_ARM,1624917271700313281,1.6570831E7
RIGHT_ARM,1624917271733646250,1.6589444E7
RIGHT_ARM,1624917271766979219,1.6610581E7
RIGHT_ARM,1624917271800312187,1.662974E7
RIGHT_ARM,1624917271833645156,1.6650891E7
RIGHT_ARM,1624917271866978125,1.6668835E7
RIGHT_ARM,1624917271900311094,1.6684024E7
RIGHT_ARM,1624917271933644062,1.670844E7
RIGHT_ARM,1624917271966977031,1.672906E7
RIGHT_ARM,1624917272000310000,1.6751509E7
RIGHT_ARM,1624917272033642969,1.6772515E7
RIGHT_ARM,1624917272066975937,1.6793906E7
RIGHT_ARM,1624917272100308906,1.6813306E7
RIGHT_ARM,1624917272133641875,1.6833798E7
RIGHT_ARM,1624917272166974844,1.6857166E7
RIGHT_ARM,1624917272200307812,1.6870258E7
RIGHT_ARM,1624917272233640781,1.6845246E7
RIGHT_ARM,1624917272266973750,1.679287E7
RIGHT_ARM,1624917272300306719,1.6743876E7
RIGHT_ARM,1624917272333639687,1.669444E7
RIGHT_ARM,1624917272366972656,1.6651163E7
RIGHT_ARM,1624917272400305625,1.6606339E7
RIGHT_ARM,1624917272433638594,1.6562743E7
RIGHT_ARM,1624917272466971562,1.6528328E7
RIGHT_ARM,1624917272500304531,1.6509669E7
RIGHT_ARM,1624917272533637500,1.6505099E7
RIGHT_ARM,1624917272566970469,1.6492392E7
RIGHT_ARM,1624917272600303437,1.6491735E7
RIGHT_ARM,1624917272633636406,1.6491688E7
RIGHT_ARM,1624917272666969375,1.6498312E7
RIGHT_ARM,1624917272700302344,1.6500659E7
RIGHT_ARM,1624917272733635312,1.6509329E7
RIGHT_ARM,1624917272766968281,1.6524677E7
RIGHT_ARM,1624917272800301250,1.6532903E7
RIGHT_ARM,1624917272833634219,1.6546067E7
RIGHT_ARM,1624917272866967187,1.6561711E7
RIGHT_ARM,1624917272900300156,1.6573445E7
RIGHT_ARM,1624917272933633125,1.65833E7
RIGHT_ARM,1624917272966966094,1.6598079E7
RIGHT_ARM,1624917273000299062,1.6616655E7
RIGHT_ARM,1624917273033632031,1.6630896E7
RIGHT_ARM,1624917273066965000,1.6646872E7
RIGHT_ARM,1624917273100297969,1.6661409E7
RIGHT_ARM,1624917273133630937,1.668014E7
RIGHT_ARM,1624917273166963906,1.6703177E7
RIGHT_ARM,1624917273200296875,1.6712839E7
RIGHT_ARM,1624917273233629844,1.6730779E7
RIGHT_ARM,1624917273266962812,1.6746631E7
RIGHT_ARM,1624917273300295781,1.6766589E7
RIGHT_ARM,1624917273333628750,1.6782274E7
RIGHT_ARM,1624917273366961719,1.6795584E7
RIGHT_ARM,1624917273400294687,1.6790822E7
RIGHT_ARM,1624917273433627656,1.6748763E7
RIGHT_ARM,1624917273466960625,1.6696896E7
RIGHT_ARM,1624917273500293594,1.6652395E7
RIGHT_ARM,1624917273533626562,1.6614468E7
RIGHT_ARM,1624917273566959531,1.6572239E7
RIGHT_ARM,1624917273600292500,1.6534348E7
RIGHT_ARM,1624917273633625469,1.6497368E7
RIGHT_ARM,1624917273666958437,1.6474509E7
RIGHT_ARM,1624917273700291406,1.6463864E7
RIGHT_ARM,1624917273733624375,1.6456748E7
RIGHT_ARM,1624917273766957344,1.6453323E7
RIGHT_ARM,1624917273800290312,1.6449144E7
RIGHT_ARM,1624917273833623281,1.6455935E7
RIGHT_ARM,1624917273866956250,1.6460752E7
RIGHT_ARM,1624917273900289219,1.6467799E7
RIGHT_ARM,1624917273933622187,1.647736E7
RIGHT_ARM,1624917273966955156,1.648664E7
RIGHT_ARM,1624917274000288125,1.6494436E7
RIGHT_ARM,1624917274033621094,1.6509279E7
RIGHT_ARM,1624917274066954062,1.6516507E7
RIGHT_ARM,1624917274100287031,1.6534568E7
RIGHT_ARM,1624917274133620000,1.6546432E7
RIGHT_ARM,1624917274166952969,1.6557339E7
RIGHT_ARM,1624917274200285937,1.6570951E7
RIGHT_ARM,1624917274233618906,1.6590267E7
RIGHT_ARM,1624917274266951875,1.6607284E7
RIGHT_ARM,1624917274300284844,1.6625091E7
RIGHT_ARM,1624917274333617812,1.6639788E7
RIGHT_ARM,1624917274366950781,1.6652501E7
RIGHT_ARM,1624917274400283750,1.6667488E7
RIGHT_ARM,1624917274433616719,1.6684777E7
RIGHT_ARM,1624917274466949687,1.6697288E7
RIGHT_ARM,1624917274500282656,1.6711973E7
RIGHT_ARM,1624917274533615237,1.6730383E7
RIGHT_ARM,1624917274566948206,1.6740189E7
RIGHT_ARM,1624917274600282268,1.6722301E7
RIGHT_ARM,1624917274633615237,1.6677675E7
RIGHT_ARM,1624917274666948206,1.6631049E7
RIGHT_ARM,1624917274700281175,1.659128E7
RIGHT_ARM,1624917274733614143,1.6559645E7
RIGHT_ARM,1624917274766947112,1.6523643E7
RIGHT_ARM,1624917274800280081,1.6488424E7
RIGHT_ARM,1624917274833613050,1.6458517E7
RIGHT_ARM,1624917274866946018,1.6447764E7
RIGHT_ARM,1624917274900278987,1.6444168E7
RIGHT_ARM,1624917274933611956,1.6439577E7
RIGHT_ARM,1624917274966944925,1.6437467E7
RIGHT_ARM,1624917275000277893,1.6439291E7
RIGHT_ARM,1624917275033610862,1.6445448E7
RIGHT_ARM,1624917275066943831,1.6453141E7
RIGHT_ARM,1624917275100276800,1.6458464E7
RIGHT_ARM,1624917275133609768,1.6467185E7
RIGHT_ARM,1624917275166942737,1.6481947E7
RIGHT_ARM,1624917275200275706,1.6491725E7
RIGHT_ARM,1624917275233608675,1.6501967E7
RIGHT_ARM,1624917275266941643,1.6517136E7
RIGHT_ARM,1624917275300274612,1.6530683E7
RIGHT_ARM,1624917275333607581,1.6543896E7
RIGHT_ARM,1624917275366940550,1.6557555E7
RIGHT_ARM,1624917275400273518,1.6574533E7
RIGHT_ARM,1624917275433606487,1.6587712E7
RIGHT_ARM,1624917275466939456,1.6605807E7
RIGHT_ARM,1624917275500272425,1.6623337E7
RIGHT_ARM,1624917275533605393,1.6637705E7
RIGHT_ARM,1624917275566938362,1.6653563E7
RIGHT_ARM,1624917275600271331,1.6667773E7
RIGHT_ARM,1624917275633604300,1.6684024E7
RIGHT_ARM,1624917275666937268,1.6700669E7
RIGHT_ARM,1624917275700270237,1.6716069E7
RIGHT_ARM,1624917275733603206,1.6728549E7
RIGHT_ARM,1624917275766936175,1.672314E7
RIGHT_ARM,1624917275800269143,1.6686935E7
RIGHT_ARM,1624917275833602112,1.663326E7
RIGHT_ARM,1624917275866935081,1.659112E7
RIGHT_ARM,1624917275900268050,1.6552781E7
RIGHT_ARM,1624917275933601018,1.6513352E7
RIGHT_ARM,1624917275966933987,1.6475275E7
RIGHT_ARM,1624917276000266956,1.6438425E7
RIGHT_ARM,1624917276033599925,1.6414125E7
RIGHT_ARM,1624917276066932893,1.6401027E7
RIGHT_ARM,1624917276100265862,1.6397267E7
RIGHT_ARM,1624917276133598831,1.6391757E7
RIGHT_ARM,1624917276166931800,1.6386491E7
RIGHT_ARM,1624917276200264768,1.6387483E7
RIGHT_ARM,1624917276233597737,1.6391025E7
RIGHT_ARM,1624917276266930706,1.6394029E7
RIGHT_ARM,1624917276300263675,1.6397593E7
RIGHT_ARM,1624917276333596643,1.6399571E7
RIGHT_ARM,1624917276366929612,1.6413459E7
RIGHT_ARM,1624917276400262581,1.6421539E7
RIGHT_ARM,1624917276433595550,1.6433285E7
RIGHT_ARM,1624917276466928518,1.6446596E7
RIGHT_ARM,1624917276500261487,1.6451701E7
RIGHT_ARM,1624917276533594456,1.6460016E7
RIGHT_ARM,1624917276566927425,1.6470005E7
RIGHT_ARM,1624917276600260393,1.6480035E7
RIGHT_ARM,1624917276633593362,1.6488379E7
RIGHT_ARM,1624917276666926331,1.6501635E7
RIGHT_ARM,1624917276700259300,1.6513245E7
RIGHT_ARM,1624917276733592268,1.6522972E7
RIGHT_ARM,1624917276766925237,1.6532153E7
RIGHT_ARM,1624917276800258206,1.6544565E7
RIGHT_ARM,1624917276833591175,1.6558715E7
RIGHT_ARM,1624917276866924143,1.6573987E7
RIGHT_ARM,1624917276900257112,1.6587453E7
RIGHT_ARM,1624917276933590081,1.6598725E7
RIGHT_ARM,1624917276966923050,1.6585319E7
RIGHT_ARM,1624917277000256018,1.6536225E7
RIGHT_ARM,1624917277033588987,1.6485967E7
RIGHT_ARM,1624917277066921956,1.6438059E7
RIGHT_ARM,1624917277100254925,1.6400384E7
RIGHT_ARM,1624917277133587893,1.6356035E7
RIGHT_ARM,1624917277166920862,1.6315715E7
RIGHT_ARM,1624917277200253831,1.6275945E7
RIGHT_ARM,1624917277233586800,1.6251115E7
RIGHT_ARM,1624917277266919768,1.6242043E7
RIGHT_ARM,1624917277300252737,1.6230973E7
RIGHT_ARM,1624917277333585706,1.6219195E7
RIGHT_ARM,1624917277366918675,1.6212021E7
RIGHT_ARM,1624917277400251643,1.6207341E7
RIGHT_ARM,1624917277433584612,1.621044E7
RIGHT_ARM,1624917277466917581,1.6214323E7
RIGHT_ARM,1624917277500250550,1.6214917E7
RIGHT_ARM,1624917277533583518,1.6222443E7
RIGHT_ARM,1624917277566916487,1.6226661E7
RIGHT_ARM,1624917277600249456,1.6232935E7
RIGHT_ARM,1624917277633582425,1.6243837E7
RIGHT_ARM,1624917277666915393,1.6250167E7
RIGHT_ARM,1624917277700248362,1.6255349E7
RIGHT_ARM,1624917277733581331,1.6265519E7
RIGHT_ARM,1624917277766914300,1.6273315E7
RIGHT_ARM,1624917277800247268,1.6280863E7
RIGHT_ARM,1624917277833580237,1.6294753E7
RIGHT_ARM,1624917277866913206,1.6304528E7
RIGHT_ARM,1624917277900246175,1.631428E7
RIGHT_ARM,1624917277933579143,1.6319531E7
RIGHT_ARM,1624917277966912112,1.632898E7
RIGHT_ARM,1624917278000245081,1.6343835E7
RIGHT_ARM,1624917278033578050,1.6352301E7
RIGHT_ARM,1624917278066911018,1.6368204E7
RIGHT_ARM,1624917278100243987,1.6382303E7
RIGHT_ARM,1624917278133576956,1.6381947E7
RIGHT_ARM,1624917278166909925,1.6356455E7
RIGHT_ARM,1624917278200242893,1.6304327E7
RIGHT_ARM,1624917278233575862,1.6249945E7
RIGHT_ARM,1624917278266908831,1.6204568E7
RIGHT_ARM,1624917278300241800,1.6168212E7
RIGHT_ARM,1624917278333574768,1.6125091E7
RIGHT_ARM,1624917278366907737,1.60876E7
RIGHT_ARM,1624917278400240706,1.6052611E7
RIGHT_ARM,1624917278433573675,1.6037672E7
RIGHT_ARM,1624917278466906643,1.6033048E7
RIGHT_ARM,1624917278500239612,1.6024883E7
RIGHT_ARM,1624917278533572581,1.6013008E7
RIGHT_ARM,1624917278566905550,1.601022E7
RIGHT_ARM,1624917278600238518,1.6009357E7
RIGHT_ARM,1624917278633571487,1.601068E7
RIGHT_ARM,1624917278666904456,1.60156E7
RIGHT_ARM,1624917278700237425,1.6020949E7
RIGHT_ARM,1624917278733570393,1.6023595E7
RIGHT_ARM,1624917278766903362,1.6034133E7
RIGHT_ARM,1624917278800236331,1.603982E7
RIGHT_ARM,1624917278833569300,1.6048916E7
RIGHT_ARM,1624917278866902268,1.6056848E7
RIGHT_ARM,1624917278900235237,1.606354E7
RIGHT_ARM,1624917278933568206,1.6074699E7
RIGHT_ARM,1624917278966901175,1.6085248E7
RIGHT_ARM,1624917279000234143,1.6096381E7
RIGHT_ARM,1624917279033567112,1.610806E7
RIGHT_ARM,1624917279066900081,1.6115639E7
RIGHT_ARM,1624917279100233050,1.6128928E7
RIGHT_ARM,1624917279133566018,1.6141184E7
RIGHT_ARM,1624917279166898987,1.6151961E7
RIGHT_ARM,1624917279200231956,1.6163511E7
RIGHT_ARM,1624917279233564925,1.6175845E7
RIGHT_ARM,1624917279266897893,1.6192016E7
RIGHT_ARM,1624917279300230862,1.6199248E7
RIGHT_ARM,1624917279333563831,1.6183685E7
RIGHT_ARM,1624917279366896800,1.6129581E7
RIGHT_ARM,1624917279400229768,1.6076653E7
RIGHT_ARM,1624917279433562737,1.6027509E7
RIGHT_ARM,1624917279466895706,1.5985072E7
RIGHT_ARM,1624917279500228675,1.5947557E7
RIGHT_ARM,1624917279533561643,1.5903057E7
RIGHT_ARM,1624917279566894612,1.5862339E7
RIGHT_ARM,1624917279600227581,1.583848E7
RIGHT_ARM,1624917279633560550,1.5835237E7
RIGHT_ARM,1624917279666893518,1.5822173E7
RIGHT_ARM,1624917279700226487,1.5815621E7
RIGHT_ARM,1624917279733559456,1.581206E7
RIGHT_ARM,1624917279766892425,1.581136E7
RIGHT_ARM,1624917279800225393,1.5815595E7
RIGHT_ARM,1624917279833558362,1.581184E7
RIGHT_ARM,1624917279866891331,1.5815361E7
RIGHT_ARM,1624917279900224300,1.5817476E7
RIGHT_ARM,1624917279933557268,1.5823636E7
RIGHT_ARM,1624917279966890237,1.5834293E7
RIGHT_ARM,1624917280000223206,1.5843845E7
RIGHT_ARM,1624917280033556175,1.5851347E7
RIGHT_ARM,1624917280066889143,1.5855093E7
RIGHT_ARM,1624917280100222112,1.5865207E7
RIGHT_ARM,1624917280133555081,1.5878688E7
RIGHT_ARM,1624917280166888050,1.5888608E7
RIGHT_ARM,1624917280200221018,1.5898311E7
RIGHT_ARM,1624917280233553987,1.5912493E7
RIGHT_ARM,1624917280266886956,1.5923665E7
RIGHT_ARM,1624917280300219925,1.5932672E7
RIGHT_ARM,1624917280333552893,1.5941841E7
RIGHT_ARM,1624917280366885862,1.5953444E7
RIGHT_ARM,1624917280400218831,1.5968283E7
RIGHT_ARM,1624917280433551800,1.5978427E7
RIGHT_ARM,1624917280466884768,1.5977491E7
RIGHT_ARM,1624917280500217737,1.5943779E7
RIGHT_ARM,1624917280533550706,1.5892297E7
RIGHT_ARM,1624917280566883675,1.584676E7
RIGHT_ARM,1624917280600216643,1.5809656E7
