Limb,Time,Value
LEFT_ARM,1624931505395000000,1.845157E7
LEFT_ARM,1624931505428332969,1.8424766E7
LEFT_ARM,1624931505461665938,1.8400518E7
LEFT_ARM,1624931505494998906,1.8381538E7
LEFT_ARM,1624931505528331875,1.836639E7
LEFT_ARM,1624931505561664844,1.8358584E7
LEFT_ARM,1624931505594997813,1.8357562E7
LEFT_ARM,1624931505628330781,1.8349154E7
LEFT_ARM,1624931505661663750,1.834477E7
LEFT_ARM,1624931505694996719,1.8340426E7
LEFT_ARM,1624931505728329688,1.8340582E7
LEFT_ARM,1624931505761662656,1.8342904E7
LEFT_ARM,1624931505794995625,1.8344278E7
LEFT_ARM,1624931505828328594,1.834635E7
LEFT_ARM,1624931505861661563,1.8348176E7
LEFT_ARM,1624931505894994531,1.8355506E7
LEFT_ARM,1624931505928327500,1.8364004E7
LEFT_ARM,1624931505961660469,1.8368188E7
LEFT_ARM,1624931505994993438,1.8378522E7
LEFT_ARM,1624931506028326406,1.8384974E7
LEFT_ARM,1624931506061659375,1.8396088E7
LEFT_ARM,1624931506094992344,1.8401384E7
LEFT_ARM,1624931506128325313,1.8412124E7
LEFT_ARM,1624931506161658281,1.8420528E7
LEFT_ARM,1624931506194991250,1.843165E7
LEFT_ARM,1624931506228324219,1.8441882E7
LEFT_ARM,1624931506261657188,1.845363E7
LEFT_ARM,1624931506294990156,1.8458474E7
LEFT_ARM,1624931506328323125,1.8446886E7
LEFT_ARM,1624931506361656094,1.8414066E7
LEFT_ARM,1624931506394989063,1.8382926E7
LEFT_ARM,1624931506428322031,1.8348216E7
LEFT_ARM,1624931506461655000,1.8325442E7
LEFT_ARM,1624931506494987969,1.8300664E7
LEFT_ARM,1624931506528320938,1.8281062E7
LEFT_ARM,1624931506561653906,1.8262632E7
LEFT_ARM,1624931506594986875,1.8258432E7
LEFT_ARM,1624931506628319844,1.8246266E7
LEFT_ARM,1624931506661652813,1.8243248E7
LEFT_ARM,1624931506694985781,1.8237674E7
LEFT_ARM,1624931506728318750,1.8233012E7
LEFT_ARM,1624931506761651719,1.823112E7
LEFT_ARM,1624931506794984688,1.8230826E7
LEFT_ARM,1624931506828317656,1.8233936E7
LEFT_ARM,1624931506861650625,1.8237002E7
LEFT_ARM,1624931506894983594,1.8241674E7
LEFT_ARM,1624931506928316563,1.8252118E7
LEFT_ARM,1624931506961649531,1.825824E7
LEFT_ARM,1624931506994982500,1.8261842E7
LEFT_ARM,1624931507028315469,1.8269824E7
LEFT_ARM,1624931507061648438,1.8276738E7
LEFT_ARM,1624931507094981406,1.8284144E7
LEFT_ARM,1624931507128314375,1.8294416E7
LEFT_ARM,1624931507161647344,1.8302038E7
LEFT_ARM,1624931507194980313,1.8313016E7
LEFT_ARM,1624931507228313281,1.8314768E7
LEFT_ARM,1624931507261646250,1.8324558E7
LEFT_ARM,1624931507294979219,1.8325878E7
LEFT_ARM,1624931507328312188,1.8329114E7
LEFT_ARM,1624931507361645156,1.8323E7
LEFT_ARM,1624931507394978125,1.8296242E7
LEFT_ARM,1624931507428311094,1.825314E7
LEFT_ARM,1624931507461644063,1.8223478E7
LEFT_ARM,1624931507494977031,1.8197666E7
LEFT_ARM,1624931507528310000,1.8172652E7
LEFT_ARM,1624931507561642969,1.8149824E7
LEFT_ARM,1624931507594975938,1.8128896E7
LEFT_ARM,1624931507628308906,1.8117978E7
LEFT_ARM,1624931507661641875,1.8109306E7
LEFT_ARM,1624931507694974844,1.810313E7
LEFT_ARM,1624931507728307813,1.8094834E7
LEFT_ARM,1624931507761640781,1.809153E7
LEFT_ARM,1624931507794973750,1.8088668E7
LEFT_ARM,1624931507828306719,1.8086214E7
LEFT_ARM,1624931507861639688,1.8086802E7
LEFT_ARM,1624931507894972656,1.8087472E7
LEFT_ARM,1624931507928305625,1.8094242E7
LEFT_ARM,1624931507961638594,1.8094654E7
LEFT_ARM,1624931507994971563,1.809727E7
LEFT_ARM,1624931508028304531,1.8099968E7
LEFT_ARM,1624931508061637500,1.8105798E7
LEFT_ARM,1624931508094970469,1.8109868E7
LEFT_ARM,1624931508128303438,1.8118054E7
LEFT_ARM,1624931508161636406,1.812687E7
LEFT_ARM,1624931508194969375,1.8132926E7
LEFT_ARM,1624931508228302344,1.8145686E7
